137	765	-8192	2125
138	568	-8192	2852
139	522	-8192	2703
140	477	-8192	2390
141	390	-8192	2523
142	556	-8192	2965
143	726	-8192	3312
144	803	-8192	2769
145	687	-8192	2636
146	659	-8192	2901
147	842	-8192	2334
148	778	-8192	2742
149	619	-8192	2268
150	857	-8192	1371
151	759	-8192	1711
152	472	-8192	2317
153	739	-8192	1822
154	889	-8192	1817
155	738	-8192	2233
156	871	-8192	2314
157	1033	-8192	2190
158	957	-8192	2660
159	1070	-8192	2695
160	1354	-8192	2547
161	1235	-8192	2071
162	848	-8192	1953
163	847	-8192	1943
164	1152	-8192	2396
165	907	-8192	3296
166	909	-8192	3110
167	1135	-8192	2429
168	1060	-8192	2572
169	736	-8192	3349
170	578	-8192	2958
171	982	-8192	2309
172	1140	-8192	2535
173	899	-8192	2882
174	1017	-8192	2904
175	1352	-8192	2552
176	1107	-8192	2546
177	797	-8192	2823
178	1148	-8192	2202
179	1229	-8192	2168
180	719	-8192	2912
181	708	-8192	2463
182	1243	-8192	2320
183	1086	-8192	3554
184	820	-8192	3795
185	1319	-8192	2435
186	1410	-8192	2916
187	700	-8192	3391
188	845	-8192	2573
189	1401	-8192	2144
190	1165	-8192	2892
191	694	-8192	3024
192	1143	-8192	2387
193	1482	-8192	2269
194	1139	-8192	3178
195	1133	-8192	3120
196	1541	-8192	2540
197	1220	-8192	2885
198	717	-8192	2825
199	800	-8192	2917
200	1245	-8192	2696
201	712	-8192	3617
202	591	-8192	3455
203	948	-8192	2684
204	849	-8192	2700
205	591	-8192	3037
206	1028	-8192	2596
207	1337	-8192	2019
208	648	-8192	3204
209	624	-8192	2848
210	1421	-8192	1608
211	1226	-8192	2308
212	578	-8192	3221
213	822	-8192	2828
214	819	-8192	2764
215	513	-8192	3679
216	426	-8192	3931
217	788	-8192	3213
218	847	-8192	3337
219	462	-8192	3713
220	665	-8192	2969
221	1152	-8192	2230
222	981	-8192	2431
223	877	-8192	2410
224	1195	-8192	1680
225	1410	-8192	1773
226	1135	-8192	1875
227	857	-8192	1825
228	1126	-8192	1562
229	1093	-8192	2061
230	755	-8192	2589
231	806	-8192	2213
232	823	-8192	2383
233	680	-8192	2635
234	669	-8192	2521
235	757	-8192	2430
236	662	-8192	2307
237	680	-8192	3087
238	775	-8192	3167
239	887	-8192	2760
240	776	-8192	2871
241	749	-8192	2817
242	793	-8192	2537
243	784	-8192	2947
244	756	-8192	2905
245	834	-8192	2493
246	845	-8192	2500
247	806	-8192	2847
248	702	-8192	2857
249	652	-8192	2591
250	578	-8192	2451
251	533	-8192	2646
252	519	-8192	2548
253	769	-8192	2552
254	742	-8192	2482
255	891	-8192	2395
256	739	-8192	3090
257	689	-8192	2484
258	839	-8192	2316
259	963	-8192	2951
260	1011	-8192	2638
261	802	-8192	2390
262	835	-8192	2640
263	1074	-8192	1797
264	835	-8192	1964
265	752	-8192	2653
266	934	-8192	2230
267	826	-8192	1205
268	612	-8192	1611
269	429	-8192	2213
270	560	-8192	2547
271	684	-8192	2775
272	443	-8192	3206
273	402	-8192	3109
274	462	-8192	2478
275	501	-8192	1928
276	432	-8192	2260
277	582	-8192	2503
278	568	-8192	2291
279	251	-8192	2305
280	307	-8192	2516
281	421	-8192	2567
282	560	-8192	2303
283	599	-8192	1936
284	559	-8192	2065
285	639	-8192	2296
286	827	-8192	2684
287	1046	-8192	2060
288	975	-8192	2275
289	1092	-8192	2257
290	1045	-8192	2649
291	1075	-8192	2599
292	944	-8192	2238
293	922	-8192	2135
294	933	-8192	2383
295	916	-8192	1982
296	787	-8192	1818
297	860	-8192	2150
298	933	-8192	2289
299	879	-8192	2861
300	802	-8192	2484
301	877	-8192	1629
302	750	-8192	1227
303	703	-8192	1670
304	831	-8192	2412
305	742	-8192	3187
306	807	-8192	3138
307	1096	-8192	2394
308	1174	-8192	2442
309	1050	-8192	3283
310	1158	-8192	2920
311	1218	-8192	2588
312	803	-8192	3145
313	1108	-8192	3277
314	1545	-8192	2672
315	1216	-8192	3304
316	826	-8192	2916
317	1005	-8192	2782
318	917	-8192	3303
319	690	-8192	3288
320	1024	-8192	2229
321	1210	-8192	3539
322	981	-8192	4134
323	1101	-8192	2718
324	1554	-8192	1937
325	1278	-8192	2273
326	1041	-8192	2622
327	1417	-8192	2142
328	1414	-8192	2296
329	730	-8192	3560
330	943	-8192	2686
331	1367	-8192	2058
332	953	-8192	2975
333	755	-8192	3355
334	1244	-8192	2510
335	1079	-8192	2695
336	811	-8192	3302
337	1147	-8192	2360
338	1270	-8192	2664
339	695	-8192	3511
340	993	-8192	2852
341	1370	-8192	2675
342	1068	-8192	3329
343	1000	-8192	3048
344	1270	-8192	2824
345	1085	-8192	3314
346	642	-8192	4444
347	879	-8192	3836
348	1206	-8192	3465
349	670	-8192	4201
350	628	-8192	3765
351	920	-8192	3275
352	491	-8192	4023
353	512	-8192	3088
354	1051	-8192	1607
355	991	-8192	2634
356	738	-8192	3156
357	1311	-8192	1870
358	1487	-8192	1734
359	1089	-8192	2638
360	1129	-8192	2423
361	1391	-8192	2134
362	1150	-8192	3670
363	1031	-8192	3417
364	1369	-8192	2421
365	1270	-8192	3057
366	999	-8192	3493
367	1204	-8192	2974
368	1206	-8192	2901
369	1057	-8192	3403
370	1131	-8192	2699
371	1239	-8192	2355
372	940	-8192	2602
373	999	-8192	2535
374	1120	-8192	2344
375	839	-8192	2866
376	718	-8192	2752
377	941	-8192	2090
378	914	-8192	3129
379	672	-8192	3564
380	714	-8192	3195
381	795	-8192	2810
382	673	-8192	3016
383	577	-8192	3046
384	583	-8192	2803
385	817	-8192	2483
386	717	-8192	3266
387	567	-8192	3375
388	865	-8192	2601
389	845	-8192	2827
390	901	-8192	3369
391	1148	-8192	2496
392	1098	-8192	2341
393	1160	-8192	2207
394	1376	-8192	1584
395	1289	-8192	1671
396	1112	-8192	2031
397	1161	-8192	1974
398	1107	-8192	2181
399	891	-8192	2516
400	1041	-8192	2353
401	993	-8192	2666
402	843	-8192	2890
403	903	-8192	3130
404	716	-8192	2901
405	822	-8192	3259
406	749	-8192	2356
407	426	-8192	3198
408	466	-8192	3135
409	873	-8192	1845
410	940	-8192	2825
411	455	-8192	3384
412	444	-8192	2378
413	666	-8192	2255
414	629	-8192	3112
415	711	-8192	3042
416	631	-8192	2731
417	467	-8192	3032
418	430	-8192	3043
419	660	-8192	2307
420	666	-8192	2087
421	662	-8192	1870
422	826	-8192	1625
423	783	-8192	1462
424	823	-8192	1544
425	963	-8192	1477
426	1005	-8192	1882
427	1113	-8192	2182
428	1190	-8192	2175
429	1163	-8192	1973
430	979	-8192	2705
431	778	-8192	2982
432	974	-8192	2306
433	995	-8192	2753
434	994	-8192	2873
435	749	-8192	3039
436	776	-8192	3356
437	1148	-8192	2746
438	988	-8192	2831
439	1015	-8192	3419
440	1215	-8192	3181
441	921	-8192	3529
442	825	-8192	3261
443	1051	-8192	2870
444	1150	-8192	2822
445	801	-8192	3167
446	990	-8192	2564
447	1282	-8192	2739
448	1062	-8192	3362
449	1197	-8192	2450
450	1046	-8192	2577
451	963	-8192	2385
452	1059	-8192	2386
453	1311	-8192	1946
454	958	-8192	2166
455	1009	-8192	2472
456	1406	-8192	2488
457	1341	-8192	3184
458	1096	-8192	4044
459	1274	-8192	3586
460	1249	-8192	3749
461	894	-8192	4098
462	1229	-8192	3226
463	1280	-8192	3186
464	885	-8192	3670
465	1177	-8192	3547
466	1321	-8192	3238
467	912	-8192	3570
468	940	-8192	3156
469	1410	-8192	2620
470	1135	-8192	3632
471	916	-8192	3945
472	1397	-8192	2692
473	1310	-8192	3284
474	912	-8192	3827
475	1345	-8192	2507
476	1354	-8192	2911
477	743	-8192	3762
478	1134	-8192	2376
479	1435	-8192	2019
480	847	-8192	3764
481	1162	-8192	3252
482	1519	-8192	2620
483	877	-8192	4088
484	1040	-8192	3291
485	1517	-8192	2276
486	810	-8192	3643
487	602	-8192	4024
488	1259	-8192	2203
489	987	-8192	3031
490	621	-8192	4151
491	1164	-8192	2678
492	1083	-8192	2945
493	476	-8192	3552
494	1017	-8192	2355
495	1126	-8192	2093
496	488	-8192	3240
497	790	-8192	2590
498	1220	-8192	2137
499	899	-8192	3894
500	933	-8192	4077
501	1461	-8192	3323
502	1116	-8192	3919
503	1161	-8192	3509
504	1559	-8192	2384
505	1130	-8192	3498
506	983	-8192	3001
507	1406	-8192	1903
508	1194	-8192	2699
509	710	-8192	3455
510	1070	-8192	2573
511	1018	-8192	2999
512	864	-8192	3666
513	1158	-8192	2871
514	1040	-8192	3146
515	659	-8192	3485
516	1131	-8192	2720
517	1423	-8192	2974
518	1042	-8192	3264
519	898	-8192	2526
520	882	-8192	1547
521	819	-8192	2354
522	982	-8192	2098
523	1223	-8192	2533
524	879	-8192	3541
525	884	-8192	3375
526	1212	-8192	3106
527	931	-8192	4161
528	757	-8192	4445
529	893	-8192	3386
530	740	-8192	3440
531	681	-8192	3309
532	841	-8192	3070
533	575	-8192	3564
534	630	-8192	3319
535	972	-8192	2370
536	1104	-8192	2289
537	1090	-8192	2841
538	1353	-8192	2065
539	1576	-8192	2429
540	1299	-8192	3001
541	1543	-8192	2428
542	1381	-8192	3100
543	1029	-8192	3527
544	1154	-8192	2491
545	1011	-8192	2809
546	732	-8192	3730
547	693	-8192	4655
548	578	-8192	3973
549	317	-8192	3179
550	410	-8192	3103
551	586	-8192	3233
552	755	-8192	2898
553	751	-8192	2512
554	636	-8192	2109
555	717	-8192	1957
556	981	-8192	1802
557	1100	-8192	2391
558	1038	-8192	3007
559	1221	-8192	2546
560	1226	-8192	2650
561	1150	-8192	2984
562	1149	-8192	3540
563	1150	-8192	3300
564	990	-8192	3382
565	997	-8192	3319
566	1066	-8192	3159
567	961	-8192	2442
568	917	-8192	3014
569	1125	-8192	3231
570	1083	-8192	3013
571	1060	-8192	3019
572	1432	-8192	2925
573	1676	-8192	2544
574	1387	-8192	2968
575	1391	-8192	2876
576	1583	-8192	2563
577	1525	-8192	2072
578	1551	-8192	1977
579	1349	-8192	1726
580	1193	-8192	2733
581	1188	-8192	2897
582	1096	-8192	3212
583	920	-8192	3804
584	852	-8192	3389
585	991	-8192	3356
586	818	-8192	4069
587	790	-8192	4118
588	1187	-8192	3355
589	1061	-8192	3639
590	1019	-8192	3501
591	1440	-8192	2283
592	1407	-8192	2368
593	1215	-8192	2257
594	1347	-8192	1904
595	1325	-8192	2494
596	823	-8192	3127
597	1191	-8192	3005
598	1062	-8192	2735
599	550	-8192	3956
600	878	-8192	3666
601	1037	-8192	3288
602	970	-8192	4150
603	1472	-8192	2951
604	1506	-8192	3000
605	986	-8192	3440
606	1304	-8192	2845
607	1476	-8192	2991
608	1193	-8192	4083
609	1442	-8192	3263
610	1506	-8192	2651
611	947	-8192	4019
612	1224	-8192	2644
613	1290	-8192	2409
614	597	-8192	3446
615	877	-8192	3192
616	1075	-8192	3776
617	370	-8192	4666
618	707	-8192	3577
619	1232	-8192	2704
620	847	-8192	3664
621	1085	-8192	3769
622	1547	-8192	3182
623	1087	-8192	4096
624	1224	-8192	3197
625	1664	-8192	2487
626	1096	-8192	4021
627	1146	-8192	3694
628	1511	-8192	2986
629	1062	-8192	4281
630	1311	-8192	3256
631	1675	-8192	2385
632	1112	-8192	4146
633	1294	-8192	3669
634	1621	-8192	2433
635	1205	-8192	3307
636	1270	-8192	3032
637	1542	-8192	2637
638	1041	-8192	3606
639	1163	-8192	2612
640	1501	-8192	1994
641	1066	-8192	3653
642	1047	-8192	3645
643	1273	-8192	2692
644	825	-8192	3694
645	724	-8192	3758
646	959	-8192	3258
647	914	-8192	3416
648	951	-8192	3372
649	913	-8192	3030
650	701	-8192	3402
651	1081	-8192	2698
652	1324	-8192	2567
653	1062	-8192	3346
654	1144	-8192	3303
655	1442	-8192	2451
656	1120	-8192	2757
657	1105	-8192	2838
658	1056	-8192	2261
659	955	-8192	2415
660	812	-8192	2422
661	908	-8192	2874
662	772	-8192	3238
663	1165	-8192	2304
664	1184	-8192	2710
665	972	-8192	3778
666	1252	-8192	2999
667	1116	-8192	2832
668	978	-8192	3207
669	1202	-8192	3076
670	1172	-8192	2952
671	869	-8192	4047
672	812	-8192	4010
673	958	-8192	2989
674	851	-8192	3042
675	749	-8192	3308
676	623	-8192	3251
677	681	-8192	3365
678	853	-8192	2924
679	963	-8192	2797
680	1168	-8192	2451
681	1268	-8192	2336
682	1040	-8192	2038
683	1109	-8192	2072
684	1484	-8192	2669
685	1374	-8192	2963
686	1161	-8192	2889
687	1342	-8192	3269
688	1035	-8192	3259
689	969	-8192	3466
690	1190	-8192	3742
691	1074	-8192	3813
692	949	-8192	4434
693	1011	-8192	3821
694	1132	-8192	3333
695	1080	-8192	3331
696	1416	-8192	2839
697	1534	-8192	2610
698	1252	-8192	2967
699	1575	-8192	2577
700	1866	-8192	2863
701	1864	-8192	2936
702	1827	-8192	2319
703	1604	-8192	3149
704	1205	-8192	3479
705	1315	-8192	3329
706	1302	-8192	3826
707	967	-8192	4525
708	758	-8192	4889
709	738	-8192	6047
710	1145	-8192	5391
711	1218	-8192	3973
712	1112	-8192	3213
713	978	-8192	3832
714	1311	-8192	3212
715	1524	-8192	2671
716	1586	-8192	3137
717	1108	-8192	2955
718	1489	-8192	2876
719	1864	-8192	2816
720	1563	-8192	3490
721	1222	-8192	3900
722	1433	-8192	3818
723	1483	-8192	4778
724	1209	-8192	5524
725	1758	-8192	4173
726	1511	-8192	4246
727	1077	-8192	4493
728	1444	-8192	3844
729	1267	-8192	3611
730	1237	-8192	3245
731	1612	-8192	2382
732	1285	-8192	3782
733	1279	-8192	4103
734	1532	-8192	2803
735	1127	-8192	3089
736	955	-8192	3865
737	1287	-8192	3143
738	1133	-8192	3912
739	861	-8192	4268
740	1196	-8192	3580
741	871	-8192	3999
742	842	-8192	4192
743	998	-8192	3630
744	1187	-8192	3866
745	1312	-8192	3843
746	1168	-8192	3852
747	1182	-8192	3692
748	1588	-8192	3548
749	1693	-8192	3213
750	1681	-8192	3100
751	1584	-8192	3162
752	1393	-8192	3703
753	1635	-8192	3833
754	1601	-8192	3295
755	1300	-8192	3410
756	1292	-8192	2702
757	1288	-8192	2914
758	1109	-8192	3781
759	1547	-8192	3070
760	1259	-8192	3327
761	1116	-8192	3673
762	1430	-8192	2748
763	1334	-8192	2647
764	1035	-8192	3234
765	1345	-8192	2812
766	1514	-8192	3102
767	1402	-8192	3315
768	1384	-8192	3095
769	1263	-8192	4103
770	1164	-8192	3767
771	1119	-8192	3646
772	967	-8192	4063
773	1006	-8192	3817
774	1037	-8192	3490
775	915	-8192	3901
776	863	-8192	3898
777	1064	-8192	3779
778	1105	-8192	3154
779	1074	-8192	3826
780	1462	-8192	2670
781	1383	-8192	2779
782	1388	-8192	3008
783	1435	-8192	2693
784	1548	-8192	2763
785	1670	-8192	2959
786	1308	-8192	3433
787	1208	-8192	3737
788	1440	-8192	3002
789	1300	-8192	2867
790	1208	-8192	3194
791	1188	-8192	2712
792	1155	-8192	3027
793	1121	-8192	3540
794	1292	-8192	3501
795	1275	-8192	4002
796	950	-8192	4056
797	919	-8192	4179
798	1074	-8192	3999
799	1001	-8192	3893
800	1014	-8192	3722
801	1003	-8192	4077
802	1013	-8192	4513
803	1095	-8192	3961
804	1124	-8192	3676
805	973	-8192	4017
806	1026	-8192	3262
807	1485	-8192	2736
808	1171	-8192	2968
809	1228	-8192	3299
810	1561	-8192	2999
811	1582	-8192	2804
812	1677	-8192	2341
813	1865	-8192	2271
814	1806	-8192	2752
815	1810	-8192	2972
816	1835	-8192	3021
817	1407	-8192	3050
818	1386	-8192	2282
819	1669	-8192	2304
820	1424	-8192	3830
821	1020	-8192	4416
822	906	-8192	3851
823	1127	-8192	3904
824	1415	-8192	4618
825	1304	-8192	4505
826	1397	-8192	4479
827	1443	-8192	4325
828	1335	-8192	4854
829	1727	-8192	5034
830	1376	-8192	3858
831	1225	-8192	3627
832	1091	-8192	3609
833	1155	-8192	3648
834	1277	-8192	3166
835	1155	-8192	3883
836	1065	-8192	4555
837	1515	-8192	3952
838	1761	-8192	3522
839	1662	-8192	3498
840	1786	-8192	3100
841	1793	-8192	3344
842	1912	-8192	3629
843	2169	-8192	3554
844	1750	-8192	3510
845	1523	-8192	3125
846	1770	-8192	3098
847	1701	-8192	3628
848	1608	-8192	4121
849	1493	-8192	4459
850	1202	-8192	5329
851	1294	-8192	4983
852	1266	-8192	3912
853	1096	-8192	3795
854	941	-8192	4386
855	972	-8192	4956
856	1027	-8192	4367
857	1028	-8192	3557
858	939	-8192	3461
859	948	-8192	3963
860	954	-8192	4733
861	1133	-8192	4840
862	1447	-8192	3516
863	1466	-8192	3292
864	1397	-8192	3350
865	1661	-8192	3782
866	1718	-8192	3573
867	1770	-8192	2950
868	1762	-8192	2972
869	1792	-8192	3455
870	1757	-8192	3227
871	1468	-8192	3269
872	1433	-8192	3354
873	1578	-8192	3283
874	1617	-8192	3647
875	1397	-8192	3883
876	1569	-8192	3913
877	1541	-8192	4246
878	1326	-8192	4238
879	1270	-8192	4269
880	1193	-8192	3832
881	1220	-8192	3865
882	1193	-8192	3570
883	1306	-8192	3691
884	1377	-8192	4097
885	1262	-8192	3743
886	1083	-8192	3702
887	1089	-8192	3850
888	1118	-8192	3994
889	1272	-8192	4049
890	1171	-8192	3789
891	1116	-8192	3789
892	1272	-8192	3348
893	1361	-8192	3483
894	1384	-8192	3364
895	1341	-8192	3356
896	1379	-8192	3227
897	1963	-8192	2681
898	1902	-8192	2892
899	1883	-8192	2796
900	1949	-8192	2767
901	1700	-8192	3641
902	1572	-8192	3310
903	1681	-8192	3442
904	1282	-8192	4704
905	893	-8192	4816
906	914	-8192	4014
907	1112	-8192	3974
908	1077	-8192	4225
909	1017	-8192	3482
910	868	-8192	3846
911	1081	-8192	3628
912	1228	-8192	3079
913	1271	-8192	3244
914	1240	-8192	3171
915	1595	-8192	2773
916	1585	-8192	2689
917	1278	-8192	3359
918	1257	-8192	3225
919	1443	-8192	3251
920	1365	-8192	3936
921	1498	-8192	4409
922	1613	-8192	4319
923	1459	-8192	4223
924	1477	-8192	3912
925	1595	-8192	4081
926	1530	-8192	4131
927	1573	-8192	3401
928	1688	-8192	3370
929	1644	-8192	3691
930	1512	-8192	3722
931	1767	-8192	3313
932	1638	-8192	3820
933	1575	-8192	3861
934	1935	-8192	3321
935	1619	-8192	3721
936	1496	-8192	3833
937	1709	-8192	3548
938	1690	-8192	3838
939	1690	-8192	3858
940	1643	-8192	4259
941	1517	-8192	4905
942	1337	-8192	5032
943	1552	-8192	4866
944	1647	-8192	4589
945	1267	-8192	4850
946	1234	-8192	5199
947	1402	-8192	4689
948	1348	-8192	4356
949	1419	-8192	4072
950	1362	-8192	4034
951	1653	-8192	4442
952	1940	-8192	3623
953	1991	-8192	3728
954	1991	-8192	3438
955	2013	-8192	3715
956	1879	-8192	4501
957	1910	-8192	4792
958	1742	-8192	4313
959	1637	-8192	4454
960	1673	-8192	4474
961	1656	-8192	4058
962	1384	-8192	4083
963	1371	-8192	4304
964	1276	-8192	4762
965	1286	-8192	4485
966	1207	-8192	4206
967	1009	-8192	4317
968	963	-8192	4207
969	1157	-8192	4460
970	1363	-8192	4501
971	1549	-8192	4493
972	1573	-8192	4223
973	1658	-8192	4230
974	1697	-8192	4576
975	1796	-8192	3828
976	1904	-8192	4076
977	1732	-8192	4210
978	1823	-8192	4141
979	1701	-8192	4452
980	1531	-8192	4205
981	1456	-8192	3912
982	1429	-8192	3951
983	1647	-8192	3238
984	1575	-8192	3730
985	1714	-8192	3753
986	1638	-8192	3297
987	1646	-8192	3211
988	1765	-8192	3020
989	1760	-8192	2948
990	1463	-8192	3736
991	1374	-8192	4282
992	1629	-8192	3785
993	1908	-8192	4422
994	1571	-8192	4743
995	1339	-8192	5138
996	1283	-8192	5067
997	1468	-8192	4992
998	1466	-8192	4954
999	1455	-8192	4144
1000	1399	-8192	4300
1001	1451	-8192	3731
1002	1589	-8192	3255
1003	1562	-8192	2831
1004	1468	-8192	3391
1005	1443	-8192	3882
1006	1638	-8192	3339
1007	1708	-8192	3392
1008	1651	-8192	3529
1009	1612	-8192	3610
1010	1666	-8192	3452
1011	1625	-8192	3253
1012	1524	-8192	3039
1013	1476	-8192	3552
1014	1320	-8192	4134
1015	1546	-8192	3727
1016	1829	-8192	3750
1017	1715	-8192	3903
1018	1644	-8192	3930
1019	1794	-8192	4601
1020	1409	-8192	4195
1021	1266	-8192	4738
1022	1320	-8192	4736
1023	1528	-8192	4400
1024	1385	-8192	5025
1025	1187	-8192	4687
1026	1317	-8192	3757
1027	1271	-8192	3768
1028	1381	-8192	3604
1029	1646	-8192	3267
1030	1410	-8192	3456
1031	1535	-8192	3244
1032	1658	-8192	3078
1033	1729	-8192	2991
1034	1457	-8192	3307
1035	1676	-8192	3656
1036	1793	-8192	4880
1037	1819	-8192	4866
1038	1978	-8192	4624
1039	2049	-8192	4187
1040	2168	-8192	3720
1041	2026	-8192	4116
1042	1976	-8192	4161
1043	2334	-8192	4407
1044	2088	-8192	5018
1045	1833	-8192	5180
1046	1865	-8192	5388
1047	1939	-8192	4795
1048	1599	-8192	4447
1049	1296	-8192	4326
1050	1418	-8192	4453
1051	1330	-8192	5053
1052	1243	-8192	5151
1053	1411	-8192	4842
1054	1522	-8192	4715
1055	1683	-8192	4999
1056	1837	-8192	4848
1057	1788	-8192	4991
1058	1780	-8192	4842
1059	2061	-8192	4828
1060	2053	-8192	4616
1061	2060	-8192	4396
1062	2114	-8192	4353
1063	2237	-8192	4924
1064	2246	-8192	5472
1065	2189	-8192	5245
1066	2269	-8192	4738
1067	2105	-8192	4774
1068	1960	-8192	5517
1069	1711	-8192	5932
1070	1838	-8192	4623
1071	1606	-8192	4759
1072	1364	-8192	5422
1073	1439	-8192	5348
1074	1409	-8192	5030
1075	1681	-8192	4961
1076	1545	-8192	5605
1077	1502	-8192	5895
1078	1661	-8192	5661
1079	1949	-8192	4528
1080	1843	-8192	4799
1081	1503	-8192	5446
1082	1802	-8192	4942
1083	1886	-8192	4973
1084	1603	-8192	4620
1085	1968	-8192	3825
1086	1799	-8192	4283
1087	1997	-8192	3907
1088	2486	-8192	3762
1089	2066	-8192	4567
1090	2258	-8192	4043
1091	2530	-8192	3547
1092	2308	-8192	4052
1093	2091	-8192	4460
1094	2007	-8192	4954
1095	1916	-8192	4398
1096	1878	-8192	4549
1097	1875	-8192	4626
1098	1723	-8192	4976
1099	1688	-8192	4890
1100	1810	-8192	5103
1101	1479	-8192	5066
1102	1292	-8192	5313
1103	1507	-8192	4597
1104	1332	-8192	4616
1105	1357	-8192	4994
1106	1476	-8192	4870
1107	1662	-8192	4931
1108	1785	-8192	4876
1109	1976	-8192	3848
1110	1713	-8192	3660
1111	1831	-8192	3872
1112	2316	-8192	2937
1113	2323	-8192	3802
1114	2128	-8192	4121
1115	2088	-8192	3948
1116	2147	-8192	3706
1117	2302	-8192	3939
1118	2202	-8192	4147
1119	1818	-8192	4892
1120	1699	-8192	4716
1121	1761	-8192	4340
1122	1835	-8192	4243
1123	1682	-8192	5080
1124	1501	-8192	5180
1125	1408	-8192	4815
1126	1352	-8192	4609
1127	1618	-8192	4688
1128	1585	-8192	4267
1129	1320	-8192	4553
1130	1421	-8192	4509
1131	1696	-8192	4647
1132	1773	-8192	4071
1133	1771	-8192	4006
1134	1661	-8192	4601
1135	1757	-8192	3986
1136	2077	-8192	3662
1137	2244	-8192	3556
1138	2391	-8192	4497
1139	2554	-8192	4342
1140	2495	-8192	4356
1141	2386	-8192	3998
1142	2674	-8192	4753
1143	2181	-8192	5732
1144	1793	-8192	5215
1145	2289	-8192	5302
1146	2481	-8192	4761
1147	2031	-8192	5144
1148	1900	-8192	5602
1149	1926	-8192	5542
1150	2126	-8192	4778
1151	1876	-8192	4680
1152	1940	-8192	4994
1153	1739	-8192	5351
1154	1588	-8192	5712
1155	1631	-8192	5125
1156	1800	-8192	4954
1157	1577	-8192	5475
1158	1350	-8192	5948
1159	1441	-8192	5841
1160	1671	-8192	6133
1161	1833	-8192	5882
1162	2169	-8192	5266
1163	2385	-8192	4824
1164	2295	-8192	4802
1165	2421	-8192	4571
1166	2748	-8192	3959
1167	2674	-8192	4238
1168	2709	-8192	4444
1169	2560	-8192	4622
1170	2455	-8192	4635
1171	2246	-8192	4489
1172	2026	-8192	5372
1173	1822	-8192	6056
1174	1547	-8192	6253
1175	1560	-8192	5439
1176	1507	-8192	5545
1177	1523	-8192	6130
1178	1572	-8192	5209
1179	1691	-8192	4299
1180	1666	-8192	4490
1181	1804	-8192	4782
1182	1610	-8192	5568
1183	1452	-8192	5693
1184	1988	-8192	4449
1185	2464	-8192	3846
1186	2214	-8192	3901
